"";"full_text"
"23";"@m_ebrard Es convocado por la selección de fútbol? Porque se me hace innecesario su presencia en qatar, acuerdece que estamos en fase de pobreza franciscana"
"24";"Ansioso pelo Qatar X Equador"
"25";"Ese no va pa' Qatar https://t.co/pAc1AhpsHO"
"26";"¡QATAR VS ECUADOR!

https://t.co/XhYiEUJrZT

Acierta el resultado correcto https://t.co/UxPzigaZaG"
"27";"@goltastic @darango_htx Se veía la mala intención, quería politizar la entrevista, me parece que lo mejor fue lo que hizo, aunque hubiera estado genial que le dijera, yo estoy trabajando en Qatar, y tu a que viniste?"
"28";"Que me funen y todo pero que carepichas los que apoyan al mundial de Qatar después de todo lo que pasan los trabajadores de ahí ,se paraaa"
"29";"<U+2611><U+FE0F> Ya está todo listo

Mañana prendemos a las 17 hs de Argentina desde la concentración de la Selección en Qatar.  <U+0001F1E6><U+0001F1F7> 

Se viene un stream único en el Mundial con invitados <U+0001F51D><U+0001F91F> https://t.co/JiGuncS2np https://t.co/ce4NkzbgHI"
"30";"Infantiel… https://t.co/X5QK8Mun4C #Worlds2022 #Qatar #FIFA"
"31";"<U+0001F1E8><U+0001F1F7>La doble misión de Luis F. Suárez en Qatar: ser campeón del Mundo y cambiar la mentalidad de un país<U+0001F447><U+0001F3FB>

https://t.co/vK8GGbs2zd"
"32";"Que odiemos a Qatar porque ahí no permiten la agenda del sexo anal entre hombres. Igual como tampoco Putin..."
"33";"@ElPelucaMilei Un <U+0001F1EA><U+0001F1E8> humilde, siempre humilde, Nunca In-humilde<U+0001F606>. Y a ver, Siff si sale barato si compraste en paquete x 3 partidos y los hoteles más pedorros. Yo he visto paquetes a Qatar por 7mil dólares. Eso es fresco. Y hay paquetes de 23mil dólares en hoteles de lujo, ya cada uno cada uno"
"34";"@AlertaNews24 La hipocresía misma del periodista cubriendo su trabajo en Qatar, que es lo mismo que está haciendo Maluma."
"35";"<U+0001F4CD>DOHA 

<U+0001F3DF><U+FE0F> AL SADD Stadium 

A esta hora de la tarde entrena en Qatar la actual Campeona del Mundo, FRANCIA

A 3 días para su debut ante Australia, la gran duda sigue siendo BENZEMA 

@tjcope @partidazocope https://t.co/NArRID7lWa"
"36";"@CasmirSan @werevertumorro Así es la dinámica social en un mundo globalizado. Todos podemos opinar y en este caso CONDENAR absolutamente los retrocesos en materia de LIBERTADES y Derechos humanos que significa enaltecer un régimen como el que se vive en Qatar.

Saludos. https://t.co/GlKKp2iadH"
"37";"Estrategias para el debut
Qatar: centros de abdul para mohamed y que el var invente algún penal <U+0001F911>
Ecuador: el poder de la amistad <U+0001F975><U+0001F60E> https://t.co/4ad1EVAWPS"
"38";"@TV_Publica DEJEMSEMDE JODER CON QATAR PASEN TC AL FINAL EN DIRECTO ABURREN HABLANDO CON ECUATORIIANOS MANGAS DE PELMAZOS"
"39";"@24HDeportesTVN @FernandoAgustin Un periodista trabajando en Qatar le pregunta a un artista por qué va a trabajar en Qatar. Y los progres no pensantes aplaudiendo como focas..."
"40";"<U+0001F30F><U+0001F3C6> Análisis del grupo G en el Mundial de Qatar 2022: así juegan Brasil, Serbia, Suiza y Camerún

<U+0001F4A5> Por @LluisFlaquer 
https://t.co/X9Vyr2N8Gk"
"41";"Murieron todos los perros en Qatar"
"42";"¿Seguros que el mundial de Qatar es para promover el turismo en aquella región?"
"43";"@rey_repoio @z0dded @_crisenberg_ Y que en qatar es invierno xD"
"44";"@gabrielboric 
MAMÁ CUIDADORA 
Te invito a leer mi columna <U+0001F447>https://t.co/V5FGP79078 vía @elquintopoder

#Qatar2022 #cuidadoras #cuidadora #Qatar #DiaInternacionalDelHombre #DiaDelHombre #DDHH"
"45";"@LuisAlejandro @bostonrex Yo no se de que hablan, yo solo digo que los que se están mamando esto son probablemente los que no pueden darse el lujo de mandarlo a la mierda por que están sometidos a un régimen legal bastante parecido a los que construyeron lo estadios de Qatar"
"46";"#MundialQatar2022 
.@Marcas_LaRazon  
Los ecuatorianos deben recuperarse en la ofensiva para tener posibilidades de éxito en el encuentro
https://t.co/lueLjGztgu"
"47";"¡Adiós la chela! Qatar prohíbe el consumo de alcohol en estadios del Mundial - https://t.co/ChAZthOfMu CopadelMundo #Qatar #FIFA"
"48";"@TyCSports Falto decir : hoy me siento mafioso y recontra imbe…. Por organizar un mundial en Qatar y en Diciembre https://t.co/zBEwUIheTc"
"49";"@luis_gj Hasta el mismo Joseph Blatter dijo que fue un error darle el Mundial a Qatar. <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F60F><U+0001F974>"
"50";"@EnMexicoMagico No es Qatar"
"51";"Mis humildes opiniones acerca del tema que todo el mundo anda discutiendo: ¿es correcto apoyar el Mundial de Qatar? Gracias a @el_pais, Jaime Rubio Hancock, por su interés en mi ideas y en las de colegas como @JakeWojtowicz y Sasha Mudd:   https://t.co/tepZGC7BED"
"52";"Daleee Ecuador vs Qatar<U+0001F929><U+0001F929>"
"53";"Bueno, no soy partidario de hostigar a un pendejo, pero los políticos y sus mercenarios pautados defendiéndolo con lágrimas de cocodrilo me pudrieron.
Políticos: no, no tenemos ni un solo límite con ustedes. Agradezcan que, de momento, solamente es que sus hijos no van a Qatar. https://t.co/4FuJh2aaCE"
"54";"Se le ve fresco al pana Daul Jiménez a horas de que arranque el Mundial Qatar 2022 https://t.co/a9D7AnvHrw"
"55";"Mucha polémica han generado las noticias sobre el Mundial de Qatar y las presentaciones de algunos artistas. Pero en la mañana de este viernes 18 de noviembre lo que quedó claro es que Maluma llegó a Doha, Qatar, para preparar su presentación. https://t.co/dR7sKdYu0V"
"56";"<U+0001F4CC> Su elemento más característico es la gran carpa que envuelve la base del estadio

<U+0001F449>En él se disputarán 9 partidos del #MundialRTVE, entre ellos el España-Alemania del 27 de noviembre

<U+0001F3DF><U+FE0F>Es el único estadio que se aleja más de 20 km del centro de Doha

https://t.co/eo38kCXYJQ https://t.co/BhxgJKkxJU"
"57";"Mira como Maluma se retira de una entrevista sobre el Mundial de Qatar (+VIDEO) https://t.co/wASWG4ilWq"
"58";"<U+0001F3DF><U+FE0F>Los 'megaestadios' de Catar 

<U+26BD><U+FE0F> Al Bayt, el estadio con una impresionante carpa que acogerá la inauguración del Mundial

<U+0001F4CD> Está ubicado en la ciudad de Al Khor y cuenta con una capacidad de 60.000 espectadores

#MundialRTVE 

https://t.co/eo38kCGnSi"
"59";"Adiós México... 
Hola Qatar... Amonooooooooos!! 
Es lo bueno de tener doble nacionalidad....!!! <U+0001F60E> https://t.co/9tHLNNwfBq"
"60";"En @Diario_UF han confiado en mí para dar suerte a la selección española en el mundial de Qatar. Todos los detalles de la selección nacional aquí:
https://t.co/K2MDyZKf2N"
"61";"No al mundial de la vergüenza Qatar 2022 - ¡Firma la petición! https://t.co/U8SkfAHxP4 a través de @change_es"
"62";"@IvanYaz Atacar a Maluma por que va a cantar en Qatar ? Pues ataquen a todas las selecciones que van a jugar el mundial pues, la doble moral como.siempre, existen países que violan los derechos humanos todos los días y ahora sufren por los derechos humanos en Qatar."
"63";"Estoy teniendo la conversación más misógina y machista que recuerde, con mi mecánico, sobre Qatar y las mujeres. Buenos días <U+2600><U+FE0F>"
"64";"Mundial de Catar (Qatar): fútbol y derechos humanos / Como cada cuatro años, el corazón se acelera con la llegada de un nuevo Mundial de Fútbol. Éste de Catar se ha convertido en uno de los más cuestionados y políticos de todos. https://t.co/F1NL6ikaAi https://t.co/S4IQ6yyo91"
"65";"Lionel Messi se entrenó diferenciado pero llega sin problemas al debut de Argentina en el Mundial de Qatar https://t.co/h2ethhwfms"
"66";"Los ""periodistas"" mexicanos de un país donde en  las guerras entre narcos se matan por centenares y donde desaparecen a estudiantes por decenas; ahora critican a Qatar por supuestas violaciones a derechos humanos y porque no permiten borracheras y homosexualidad en público."
"67";"@Italianoka Con la de El??? CON LA NUESTRA SE FUE A QATAR"
"68";"@ElBotDelMundial Ecuador Qatar"
"69";"LO QUE MAS TE GOLPEA EN QATAR ES ESE OLOR A TRANSPIRACIÓN PENETRANTE CON 50 GRADOS ES SUCIAMENTE NO ACEPTABLE.¡VAYA QUE HIEDEN ESTOS SEÑORES!-ES LA MISERIA DE LA RIQUEZA EN DONDE SE REALIZA UN MUNDIAL EN LUGAR  OBTENIDO POR SUBTERFUGIOS.UNA COMPETENCIA QUE PIERDE TODO SU VALOR https://t.co/JilQVeKj6C"
"70";"Dejando atrás la demagogia y demás genialidades, los estadios que se han construido en Qatar son una pasada."
"71";"@RaiTre E meno male....#boicottamondiali qatar"
"72";"Se puede pensar de todo, desde “Qatar es el anfitrión no va a perder”
“Pitarán en Contra de Ecuador”
Yo mañana no tengo duda que este equipo mañana saldra a ganar el partido si todo sale bien mañana veremos la mejor versión de la tri 
Mucha suerte a la tri y éxitos<U+0001F1EA><U+0001F1E8><U+0001FAE1> https://t.co/1aA9tu0Eok"
"73";"@VickyDavilaH @maluma Futbolistas periodistas,empresarios turistas......etc,todos en Qatar y los artistas no ? Uyyyyyy.
Si quieren joder hablemos de paracos , guerrilleros...paracos Venezuela,

Etc"
"74";"Lo están cuestionando mucho por eso, es el trabajo de él, lo contratan para cantar, cada uno es libre de decir si o no a una oferta laboral, si a eso nos vamos, toda la prensa colombiana que se trasladó a Qatar a cubrir el mundial están de acuerdo con la violaron DDH? https://t.co/Guc8wSHE6Q"
"75";"@MetaSoccer_EN Qatar 0 vs ecuador 1"
"76";"@Cesar68086502 @locutrolaa @TereGarciaOK Exacto, la señora la respondió: "" Messi jugó AYER .."" 
Qatar aún no se juega.
Que parte no entes termito?
Sacala del arco, pavote."
"77";"La izquierda internacional que se jacta de representar trabajadores ahora lo juzga a Maluma por hacer su labor en Qatar. Siempre caído su relato."
"78";"@MARCELOFAVAOK Si este va a Qatar queda en cana  no sale más"
"79";"¡BUENOS DÍAS! 

<U+27A1><U+FE0F> SERVICIO de 12-10pm INFO y PEDIDOS x WA 2281079984
#SERVICIOADOMICILIO c/ cargo extra

<U+0001F4A5>PROMOS VÁLIDAS LUNES 14 a DOMINGO 20 de NOVIEMBRE:

https://t.co/UCiTqZqD4z

#RIPTwittter #Qatar #DiaInternacionalDelHombre #FelizSabado #Xalapa #DiaInternacionalDelHombre https://t.co/6Lc91lxnH3"
"80";"Que Europa ha sido y, desgracia, aún es en ciertos lugares/posturas, indigna, sí, es historia pasada y presente
Que se hacen continuos esfuerzos por erradicar/pedir perdón, también
Mientras, @fifacom_es parece sigue su costumbre: todo por la pasta
Aquí, #Infantino agasaja @qatar https://t.co/dobnCLGlrn"
"81";"@eldiario La fase final del mundial de fútbol, a celebrarse este año en Qatar, puede calificarse como un evento vergonzoso. Numerosos empleados en la construcción de las instalaciones deportivas, fueron esclavizados de facto y murieron:
https://t.co/EbpVOxhcKD
https://t.co/HWqMprlFxa"
"82";"@_CLACSO 
MAMÁ CUIDADORA 
Te invito a leer mi columna <U+0001F447>https://t.co/V5FGP79078 vía @elquintopoder

#Qatar2022 #cuidadoras #cuidadora #Qatar #DiaInternacionalDelHombre #DiaDelHombre #DDHH"
"83";"Va a ser mas divertido hacer una quiniela de cuantos mexicanos seran encarcelados en Qatar  que cuantos goles meterá la selección mexicana"
"84";"y le respondió a la primera. El pelado hipócrita este (que también trabaja en qatar) vuelve a querer incomodarle a toda costa. Cualquiera se levanta y se va así https://t.co/sgADAlxIma"
"85";"@JBoban17_ @JoSoroz1 @nacion Necesito ver el vídeo porque hay dos versiones en medios escritos internacionales, en una dice que ES gay y en otra que NO ES gay. Y creo que La Nación se fue por la primera. Pero si es cierto que lo dijo en Qatar"
"86";"@BritaniaManjar1 @btsarmytg1 Pero porque ahora les interesa eso sí desde que escogieron a Qatar como país para el mundial se han visto estos problemas, ah pero desde que Dua hablo ahora sí a todos les interesa"
"87";"@bangssite La @/MinMel97, anda cagandose en jk por lo de qatar"
"88";"@lebana_14 Ecuador 2 Qatar 1"
"89";"Presidente de la FIFA defiende a Qatar y pide a Europa no dar lecciones morales: ""Deben pedir perdón por los últimos 3 mil años"" https://t.co/A9OYNTS87f https://t.co/wUxS0D2lCZ"
"90";"@rayovirtual Y los sponsors del mundial también son todos de Qatar??
Porque no escuché a nadie criticar a los sponsors
Pero como no se nada de negocios no opino"
"91";"El que sea que fuera a cantar le iban a preguntar absolutamente lo mismo, un cantante no puede cambiar la mentalidad de los países como Qatar. 
Díganme si el Sech no anda ahi apoyando al PRD y no lo cancelan"
"92";"A propósito de #NinoNoqui 
Renuncia a boludear en Qatar, no está yendo a la cárcel. 
Su papá está haciendo un ajuste brutal y el nene le trajo un problema porque quiere ser candidato. 
Se vuelve por su padre (y viajó gracias a que Massa es poderoso). 
Es un problema familiar."
"93";"Este 20 de noviembre no solo es el 112 aniversario del inicio de la Revolución mexicana, también se llevará a cabo la inauguración del Mundial. Por este motivo, el desfile que conmemora este momento histórico se realizará antes de la ceremonia en Qatar

 https://t.co/egxFSnL8vr"
"94";"@PaulaaPerezz Ya debe estar en Qatar"
"95";"¡Alarma en Argentina!: Messi se entrena en solitario - https://t.co/9qSozVJ1nk - #Deportes #Qatar 2022 #diariofrontera https://t.co/cC1vjNRAvF"
"96";"¡Todo listo para Qatar 2022! Repase los grupos del Mundial https://t.co/5cEnllXomC"
"97";"<U+0001F534><U+0001F535> La firma de un jugador podría empujar a Jordi Alba a salir del Barça después del Mundial de Qatar. https://t.co/Gp4ElKiT3X"
"98";"¿Y Messi? Argentina en Qatar: “Apareció” Messi y las pecheras que ¿adelantan el 11 para el debut con Arabia? Crónica de los 15 minutos abiertos a la prensa en Doha. @LAVOZcomar @MundoDcomar https://t.co/ImB4mhpEy8"
"99";"@dataref_ar nose si todavia me cerro la boca, o me la va a cerrar en Qatar pero, Dybala nunca me convencio en la seleccion."
"100";"@MichiDormilon @DanielUFish @adolfolara @cuidado_obra Y sabes qué es lo más estúpido de esta noticia, que el periodista que está TRABAJANDO EN QATAR le exige responder una pregunta a Maluma del POR QUÉ el está trabajando en Qatar.

Esa hipocresía es la que molesta."
"101";"mi jefe mandó al chat grupal los horarios del mundial de qatar ""para que los partidos no interfieran con nuestro trabajo"". yo coincido: el futbol nunca interfiere con mi trabajo, yo tengo muy claro que el futbol siempre es primero"
"102";"@ReguloDe17 @horatungurahua @ABCDeportivoEc Me alegro mucho por ti ñaño. Disfruta mucho de esta oportunidad. Estaré muy pendiente de tu trabajo en Qatar."
"103";"<U+0001F1F6><U+0001F1E6> ¡Ya estamos en Qatar! <U+0001F1F6><U+0001F1E6>

<U+0001F44F> @Faitelson_ESPN y @joserra_espn están listos para  lo mejor de la Copa del Mundo

¡No se pierdan lo mejor desde la sede del Mundial!  

#ESPNQatarEnStarPlus
#Qatar2022 https://t.co/AIoSSxlyaN"
"104";"No se si alegrarme o entristecerme, pero todas las etapas de mi vida, de crecimiento y evolución personal, las puedo clasificar en periodos de 4 años, el tiempo de espera para un mundial, así que estoy expectante a ver que pasa después de Qatar."
"105";"@elcomerciocom A quién le puede sorprender esto?! si Qatar compró el mundial de los corruptos de la fifa, el mundial del 22 le correspondía a EEUU, mienten sobre sus abusos en contra de trabajadores y vienen a sorprenderse de que quieren asegurar la victoria del 1er partido con plata!"
"106";"<U+0001F6A8>CONVOCADOS: <U+0001F1E6><U+0001F1F7> THIAGO ALMADA Y ÁNGEL CORREA VIAJAN A QATAR! <U+0001F1E7><U+0001F1ED>

Tras las bajas por lesión de Nicolás #González y Joaquín Correa (a pesar de jugar ayer ante Emiratos A.) Ángel #Correa y Thiago #Almada se meten en la lista de 26 jugadores convocados para el mundial de #Qatar. https://t.co/xOcu00Ei3U"
"107";"@jennieManduy El mundial de  Qatar es una mrd por toda la gente que murió por construir los estadios y como no respetan los derechos humanos"
"108";"@Flash060976 @Doyle01 Sabemos que fuisteis a Qatar con @SABELMEDINA 
Ya Isabel había informado de eso. https://t.co/x7MhiWrplz"
"109";"<U+0001F534>ÚLTIMA HORA: por motivos que aún se desconocen, Carlos García se perderá el próximo mundial de Qatar.

Ánimo. https://t.co/PYh8ojHZSn"
"110";"El técnico de la Albiceleste junto a otros 18 entrenadores darán sus primeras armas como  estrategas en una cita planetaria <U+0001F631><U+0001F60E><U+0001F1F6><U+0001F1E6><U+0001F64C>

#scaloni #scaloniDT #Goatz #Qatar #blizGoatz #BlizStudios #Bliz https://t.co/n7KqDgNgEe"
"111";"Saludos desde Qatar a mi amigo @ManuelColeta2  y a su Sra Doña Keti.
Os llevo un regalito precioso y os voy a regalar mi medalla de campeón del mundo con la selecclon https://t.co/NEESVaN8Wb"
"112";"@Qhubotvoficial Vivi un año en Qatar, y puedo asegurar que es el pais mas seguro del mundo<U+0001F44F><U+0001F1F6><U+0001F1E6> <U+0001F44F>Cualquier mujer puede caminar por la calle a las 1:00 AM y NO sera molestada. Respeten las culturas o no vayan, asi de simple<U+0001F44F><U+0001F44F>"
"113";"LA BANDERA PERFECTA PARA QATAR SI EXISTE <U+0001F1F2><U+0001F1FD><U+0001F410><U+0001F60E>

Te la rifaste @bambamline @Chivas https://t.co/O3tVguHCol"
"114";"@RicardoBSalinas Se a Qatar con el dinero que les robo a todos los que depositaron su confianza en el banco y usted sinvergüenza hizo perdedizas muchas delas cuentas que poca madre pinche viejo ratero"
"115";"“Me vi fuera de Qatar... ¡Si no creen que Dios hace Milagros, crean!"" https://t.co/seQC72QLir https://t.co/ax3RI5TwCT"
"116";"@so_elian @xqTTs Jajaja en Qatar no sobrevives ni media hora mano"
"117";"@HuevoPorSopa Medio pais en cold play y qatar ?..imbécil..somos 47 millones de idiotas--yo voy ..todos van..sindrome chavista k ..solo ellos van"
"118";"@felipekast UTILIZASTE EL SENAME PARA HACER CAMPANA!

INDH #MissVenezuela2022 Betis Qatar DDHH Senado #noixisoverparty Moreira felipe kast Cathy Barriga Millaray Viera de la carrera Karen Rojo https://t.co/ed54vQIOM9"
"119";"Tres días para Qatar!!! <U+0001F631><U+0001F631><U+0001F631> A qué selección ven como la próxima campeona del mundo?"
"120";"Todos los que no van a estar en Qatar se van a divertir mil veces más."
"121";"@lenny_140578 Mejor no voy a Qatar y lo veo por la TV <U+0001F601> https://t.co/nXw2X9DQ7E"
"122";"<U+23F0><U+0001F6A8> ULTIMA HORA <U+23F0><U+0001F6A8>
Telenoticias7

<U+23F0><U+0001F6A8> #ÚltimaHora | Funcionarios públicos tendrán dos horas en cada uno de esos días para observar los compromisos de la Tricolor en Qatar. https://t.co/0ytvicWNel
https://t.co/DUqlRE3Wyy
November 17, 2022 at 05:11PM https://t.co/SAT4l358Uo"
"123";"Estadio Único Madre de Ciudades S. del ESTERO.
Fue inaugurado el 4 de marzo de 2021, Costo: ARS $1.500 millones. 
Qatar 2022: así es el primer estadio reciclable hecho con Containers. RECICLABLE.
¿CIVILIZACIÓN O BARBARIE? https://t.co/uKVkxURNGQ"
"124";"@JaviMalvin11 @Matohell @pipandrasnik  llevemos el mundial a Qatar para extender el amor al fútbol por el mundo <U+0001F44D><U+0001F3FF> https://t.co/u8ZA7Ak6cd"
"125";"La info que maneja @elchiringuitotv es que Lionel Scaloni está con una molestia y que mañana será exigido. Día clave para ver si viaja a Qatar."
"126";"@giusername Ya me salieron dos tiktoks de vatos metiendo chupe de contrabando a Qatar, a ver si no me los inmolan o apedrean por valientes."
"127";"Qatar le ha plantado guerra a los LGBTI, a los borrachos, a los que comen chancho, a las que muestran el culo, a los que toman fotos de todo y ahora a los talibanes.

El mundial más completo de la historia. https://t.co/VVCBrKaAFY"
"128";"El video de Joaquín Correa en el último entrenamiento de la Selección Argentina

Tras haber sido desafectado de la convocatoria al Mundial de Qatar, repasamos las imágenes del delantero durante la última práctica. ¿Ya estaba lesionado? <U+0001F447>
https://t.co/GD2069LxIJ"
"129";"Que buena noticia la de Thiago Almada a Qatar. Tuvo una gran temporada en la MLS y, en mi opinión, es un jugador mucho más formado que Garnacho, que no tiene ni 20 partidos en primera y tuvo una rachita. Una lástima que #Vélez no se haya quedado con un % del pase del Guayo."
"130";"<U+26BD><U+0001F37E><U+0001F1E6><U+0001F1F7> Ángel Correa y Thiago Almada estuvieron jugando en el día ayer un picadito entre amigos en Cañuelas. Hoy toman el vuelvo rumbo a #Qatar<U+0001F1E7><U+0001F1ED> tras ser convocados por Lionel Scaloni.

¡¡PERO QUE VIVA EL FÚTBOL!! <U+0001F44F><U+0001F929> https://t.co/8CCaYJNMGJ"
"131";"@E_FLEISCHMAN @verobrunati mira lo que desinforman sin estar en qatar."
"132";"¡BANCO COMPLETAMENTE!
LOS PALMERAS A QATAR. https://t.co/gc7W65B7sS"
"133";"EMOCIONANTE <U+0001F979>

Con TyC Sports de fondo, así festejó Thiago Almada junto a su familia la convocatoria de urgencia al Mundial de Qatar. https://t.co/d30CJvF1r1"
"134";"Vamos a terminar con Leo Rey en Qatar https://t.co/HeZO47HzSo"
"135";"El Chapu Martinez apenas confirmó que iba a Qatar y: 
-Se lesionaron 2 jugadores
-Scaloni dio una nota enojado -Garnacho se hizo español de nuevo -Empezaron a haber teorías conspirativas como en 2018
-El Cuti es duda para el Mundial.
La caída es inminente."
"136";"Nada de eso !!!  <U+0001F621><U+0001F621>
Ya sabía yo que no faltaría un criticón...
Bastante que junté mi pensión para darme ese gusto de ver el Mundial de Qatar en vivo y directo... https://t.co/UpsP2tn27l"
"137";"La familia Almada festejando la convocatoria de Thiago para Qatar 2022<U+0001F1E6><U+0001F1F7><U+0001F1F6><U+0001F1E6>.
Emocionante es poco <U+0001F972>. https://t.co/YwL2e2hCe8"
"138";"FACHITOS NO QUISIERON CAMBIAR CONST. X LS BUENAS, ENTNCES X LS MALS

INDH #MissVenezuela2022 Betis Qatar DDHH Senado #noixisoverparty Moreira felipe kast Cathy Barriga Millaray Viera de la carrera Karen Rojo https://t.co/qmEkzbmPj8"
"139";"#WQDeporte<U+0001F7E3>| El Canciller, Juan Carlos Holguín, mencionó que aproximadamente 3 mil ciudadanos ecuatorianos viajarían a Qatar. Ante estos datos oficiales, sería la menor cifra de hinchas ecuatorianos viajando a un Mundial para apoyar a la Tri.
#Qatar2022 #Ecuador #WQRadio https://t.co/KfvINqVkpl"
"140";"@IgualdadLGBT Grande Lloris!!! Es lo correcto, son las reglas de Qatar, quizás el error fue darle el mundial a ellos pero ya que el asunto esta consumado ahora se deben respetar las reglas de aquel país."
"141";"#Video | #ESPNQatarEnStarPlus <U+0001F1F6><U+0001F1E6><U+0001F3C6>

¡RUMBO A QATAR!

¿Cuándo llegarán Thiago Almada y Angelito Correa a la concentración de la Selección? ¡Así lo contó @MonroigDiego en #ESPNEquipoF! 

https://t.co/WF6pKlqQo0"
"142";"@dtorreblanca22 En realidad, una cosa es país árabe, otro lo que ha sucedido en Qatar. Aunque por desgracia, poco se diferencias unos a otros, estos encima tienen mucha pasta y hacen lo que se les viene en gana.

Por ""suerte"" no está Chile... ni Egipto jaja"
"143";"Hoy en vivo 7 30 pm
Selección y su partido vs Nicaragua, 3 días para inicio de #Qatar 2022
@LaPolemicaTCS
Por 
@Canal4TCS
@nhvaldes
@ChataPS
@diannaescobar
@RucksDelBo
 e invitados!
#TradicionEnDeportes https://t.co/JjyWAlHJXA"
"144";"COMIENZA LA CUENTA REGRESIVA! <U+0001F631> En sólo 3<U+FE0F><U+20E3> días daremos inicio al #MundialQatar2022 <U+0001F60E> ¿Ya están ansiosos porque comience? <U+0001F3DF><U+26BD><U+FE0F><U+0001F631> NOSOTROS SI <U+0001F64C><U+0001F62E><U+200D><U+0001F4A8> 
*
*
#Goatz #BlizGoatz #BlizStudios #Bliz #Qatar #MundialQatar2022 https://t.co/UIuHB210Hs"
"145";"TUS POBRES QUE CREAS Y AUMENTAN COMEN DE LA BASURA 
DESGOBIERNO K 
BERRETALANDIA 
Y TUS FUNCIONARIOS Y FAMILIA VIAJAN EN 1 CLASE A QATAR 
HARTOS TODOS"
"146";"@AlertaNews24 Continúan los atropellos del régimen de Qatar.
Revocaron las visas de los periodistas iraníes que cubrirían el mundial.
Atentan contra la prensa con absoluta impunidad.
Todo esto es responsabilidad de la FIFA."
