"1";"En los Estados Unidos los hospitales están al límite pues su personal está cansado y ahora tienen que enfrentar la confluencia de influenza, coronavirus y virus sincicial respiratorio. (Es una situación que enfrentarán muchos países) https://t.co/6aN6i2EjzF"  
"2";"#PREVENCIÓN<U+0001F637>| Acude al centro de inmunización más cercano a tu domicilio o en tu lugar de trabajo y ponte la vacuna <U+0001F489>de refuerzo contra la #COVID19  ¡Recuerda que al Coronavirus; le llegó la hora!  #GeneraciónDeCampeones https://t.co/aBYbipUvsq"  
"3";"Informe Diario #COVID_19 – 21 de noviembre  <U+0001F538> 3.543 casos nuevos <U+0001F538> 13.917 casos activos <U+0001F538> 24 fallecidos registrados (62.211 en total)  <U+0001F538> 14,37% positividad nacional <U+0001F538> 21.123 exámenes 24 hrs (46.822.149 en total) <U+0001F538> 273 camas críticas disponibles  <U+25B6> https://t.co/LcEdhpEcQL https://t.co/7Z0XEjyFdq" 
"4";"Defiende nuestra atención primaria. Tu salud está en juego. Pide a las autoridades sanitarias centrales y autonómicas que refuercen nuestra sanidad pública #LaOtraPandemia https://t.co/aKjdsDIuMB vía @amnistiaespana" 
"5";"<U+0001F3B1> ¿A quién beneficia la crisis del coronavirus? Conoce los detalles... https://t.co/19he543Ibg" 
"6";"@FerVargasMen Dotor creo que la foto está desatualizadilla porque no sale de la casa en Lagos del cacique y se echa una pasadita por allá y ve que no hay ni una puta luz que prenda!" 
"7";"Pekín impone cierres en colegios y locales ante el avance del #coronavirus en #China."" <U+0001F62F> https://t.co/cGc7jHhjYj vía @voz_populi" 
"8";"Seis casos nuevos de coronavirus en #Tomé y activos bajan a 33 =&gt; https://t.co/yDMxJf2YOI https://t.co/sZM27VmgK6" 
"9";"@evelio_prieto @la_resistensia_ El coronavirus sigue siendo peligroso. La enfermedad post-Covid es muy común en un 10-15%. También en niños y personas vacunadas. En particular, tenga cuidado con las complicaciones graves, como accidentes cerebrovasculares o ataques cardíacos. INf med gen https://t.co/zWW0B42off"  
"10";"@insubarataria @mybubble79 @Yo_soy_JulyR @UNKB2 Ya, esas incluso no eran necesarias, a los niños no les da coronavirus fuerte. A mis hijas solo les puse una dosis."  
"11";"<U+0001F4CC> El partido marcó el regreso del futbol americano a la capital mexicana desde el inicio de la pandemia de coronavirus."  
"12";"No es una ""PANDEMIA"", ni una EPIDEMIA.  Es **ingeniería Social** para sodomizar, controlar, y exterminar al mayor número posible de humanos. Un coronavirus (GRIPE), modificado en laboratorio, para tener como disculpa la inoculación en masa veneno y experimentar con Occidente. + https://t.co/wUMPmqJeuu"  
"13";"MINSA presenta informe semanal sobre situación del Coronavirus al 22 de noviembre 2022  https://t.co/npPMmcIoJW  #Noticias #Nicaragua https://t.co/yJSKmbsH9G"  
"14";"#LaGuayanaEsequibaEsNuestra China impone cierres ante avance del coronavirus en varias ciudades | #Internacionales |"  
"15";"#España Pedro Sánchez: ""Una de mis principales satisfacciones como presidente es ver cómo en Cataluña prima la convivencia y no la confrontación"" @guardiacivil #Covid19 #Coronavirus https://t.co/jcue9gkjWt"  
"16";"#LaGuayanaEsequibaEsNuestra China impone cierres ante avance del coronavirus en varias ciudades | #Internacionales |   https://t.co/VH1NJIr0HS"  
"17";"Algunas obras que el Comité Editoria del @INAImexico presenta en el Pabellón de la Transparencia de la @FILGuadalajara:   <U+0001F4DA>”La privacidad en la Era de las Redes Sociales”  <U+0001F4DA>”Tecnologías de la información y derecho a saber.”  <U+0001F4DA>”La desinformación en la era del Coronavirus"". https://t.co/OvDxPZQr4C"  
"18";"@Villarruel_clau Peor fue lo del chorro de las vacunas ""estamos mucho más preocupado por el dengue que por el coronavirus"" https://t.co/kxgohaur5g"  
"19";"@Butterfly_Soul7 se esta hablando de una vacuna anual para el coronavirus, eso es lo que se hace con la gripe por ejemplo"  
"20";"@Butterfly_Soul7 a estas alturas me parece que ya hay que considerar el coronavirus una enfermedad estacional, como la gripe, el resfrio, etc, etc"  
"21";"El chofer avisó, pero lo obligaron a trabajar. #noticiasdejapon https://t.co/lgnyZWuk0f"  
"22";"El chofer avisó, pero lo obligaron a trabajar. #noticiasdejapon https://t.co/k6avyo9hro"  
"23";"Las personas con discapacidad sufrieron un ""deterioro físico y psicológico"" a raíz de la pandemia, según un estudio https://t.co/8gPqHZ5Tce"  
"24";"<U+2734><U+FE0F><U+2734><U+FE0F><U+2734><U+FE0F>REINFECCIONES @lopezacunad  Un estudio de la Facultad de Medicina de la Universidad de Washington ha apuntado que las reinfecciones por Coronavirus favorecen la aparición de problemas en los órganos vitales<U+0001F9F5> https://t.co/HH6wKsNXJs"  
"25";"Puebla registró el fin de semana largo 278 casos activos de Coronavirus https://t.co/wdkO5u08Yu vía @"  
